"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"WBGene00018261",10.9767698323211,-1.440285401484,0.596960356708956,-2.41269857419728,0.015834909088073,0.045508912949051,"WBGene00018261","WBGene00018261",NA
"WBGene00018262",42.8250921218518,-2.47325521665091,0.463419461972534,-5.33696881465347,9.45132879296211e-08,1.23796917912435e-06,"WBGene00018262","WBGene00018262",NA
"WBGene00018282",33.2077117009683,-2.23236638501415,0.88913386191773,-2.51072024205587,0.0120485138066253,0.03633109870002,"WBGene00018282","WBGene00018282",NA
"WBGene00018293",29.6673812888136,1.60351539173634,0.564868911537418,2.83873896931593,0.00452921911123025,0.0157279224384873,"WBGene00018293","WBGene00018293",NA
"WBGene00018298",43.2763627065045,-1.17559946042625,0.401726569101933,-2.92636721303826,0.00342945872997413,0.0124000135662839,"WBGene00018298","WBGene00018298",NA
"WBGene00018301",28.1774803025148,-3.86528142797652,0.995880353562316,-3.88127089177953,0.000103912016354553,0.000602765604608616,"WBGene00018301","WBGene00018301",NA
"WBGene00018311",31.3497057880929,-1.65021672721208,0.421343354087595,-3.9165604754478,8.98212914681645e-05,0.000529845529902796,"WBGene00018311","WBGene00018311",NA
"WBGene00018314",180.190686042156,-3.93210066810837,1.04150698506122,-3.77539538813294,0.000159754059730433,0.000875187725460743,"WBGene00018314","WBGene00018314",NA
"WBGene00018336",44.1601587958891,-4.31523370513833,1.59597913452543,-2.70381586562627,0.00685482631147406,0.0224767222917868,"WBGene00018336","WBGene00018336",NA
"WBGene00018346",63.8700856319305,-2.19316548490549,0.371570648606235,-5.90241853906402,3.58211003210355e-09,6.1169771432325e-08,"WBGene00018346","WBGene00018346",NA
"WBGene00018347",29.7147617750964,-4.98792440317696,0.950728820755902,-5.24642179166419,1.55081635462802e-07,1.90755750057644e-06,"WBGene00018347","WBGene00018347",NA
"WBGene00018350",323.778803859728,-1.51246469605219,0.411062891848238,-3.67939973674534,0.000233783578984259,0.00121862461503356,"WBGene00018350","WBGene00018350",NA
"WBGene00018354",20.4230342622031,-1.08253639059201,0.426355914284855,-2.53904391688291,0.0111155869117754,0.0340057970312512,"WBGene00018354","WBGene00018354",NA
"WBGene00018355",114.594343979934,2.24585678687347,0.56099662123846,4.00333389159369,6.24560580151104e-05,0.000383950295574182,"WBGene00018355","WBGene00018355",NA
"WBGene00018359",37.6502447949994,-2.86314473083399,0.782889142522589,-3.65715217560496,0.000255032984906461,0.00131310751198416,"WBGene00018359","WBGene00018359",NA
"WBGene00018360",24.691531586164,-3.98535918192697,0.941185773471844,-4.2344022766364,2.29160408872075e-05,0.000161111152189305,"WBGene00018360","WBGene00018360",NA
"WBGene00018373",117.589357334183,-1.28176072000999,0.457857054253435,-2.79947793334752,0.00511853149072331,0.0174729330300712,"WBGene00018373","WBGene00018373",NA
"WBGene00018374",118.424051252215,-1.12987397486593,0.34840025291578,-3.24303431300626,0.00118263967367205,0.00498333397871302,"WBGene00018374","WBGene00018374",NA
"WBGene00018380",75.0334592183938,-4.20659312105017,0.952773278113567,-4.41510401024152,1.00961435334929e-05,7.80444453889746e-05,"WBGene00018380","WBGene00018380",NA
"WBGene00018384",153.567230085119,-1.6136205791079,0.400182075362225,-4.03221602978426,5.52533599007717e-05,0.000345768946174137,"WBGene00018384","WBGene00018384",NA
"WBGene00018394",13.246120009718,-2.59683426294297,0.893442710114769,-2.90654815753031,0.00365440642803773,0.0130973999688925,"WBGene00018394","WBGene00018394",NA
"WBGene00018398",71.8254709134861,-1.48270181047419,0.349159038713099,-4.24649413613639,2.17141460532096e-05,0.000153567684086355,"WBGene00018398","WBGene00018398",NA
"WBGene00018400",320.429284716573,-2.1945307447932,0.197791426037845,-11.0951763115015,1.32398687612895e-28,1.91148933540516e-26,"WBGene00018400","WBGene00018400",NA
"WBGene00018403",37.4597035747491,-2.3638660370054,0.684240342912806,-3.45473058040168,0.000550842970185489,0.00258307039792034,"WBGene00018403","WBGene00018403",NA
"WBGene00018435",31.5362702958166,-1.85979449368601,0.583182681102349,-3.18904273729559,0.00142744772385487,0.00586616167827994,"WBGene00018435","WBGene00018435",NA
"WBGene00018437",65.5639521532229,2.01150012293433,0.713629891316618,2.81868815671832,0.00482203401426366,0.0165955531340887,"WBGene00018437","WBGene00018437",NA
"WBGene00018438",263.860252651591,1.45220503580388,0.550584737281708,2.63756863834177,0.00835027249089048,0.0266526227584407,"WBGene00018438","WBGene00018438",NA
"WBGene00018444",18.8778980260727,2.01126390314017,0.772669486974225,2.60300676686002,0.00924101297287609,0.0290800965260497,"WBGene00018444","WBGene00018444",NA
"WBGene00018452",19.9050490073846,2.83038080935078,0.71572210050666,3.95458070576157,7.66689890390782e-05,0.000461596402837214,"WBGene00018452","WBGene00018452",NA
"WBGene00018456",32.8617612190497,3.36457134070719,0.686139855524485,4.90362323893182,9.40848681769791e-07,9.6467361610729e-06,"WBGene00018456","WBGene00018456",NA
"WBGene00018458",20.3677625453536,2.34783400350604,0.910827720190409,2.57769274195478,0.00994623947592481,0.0309517963922041,"WBGene00018458","WBGene00018458",NA
"WBGene00018459",165.458379862226,-1.827882113599,0.466816958297395,-3.91562920135929,9.01687407451733e-05,0.000531456417101345,"WBGene00018459","WBGene00018459",NA
"WBGene00018471",19.4234792704044,-2.07221030377835,0.694744679039714,-2.98269330632742,0.00285724151510305,0.0106457019327383,"WBGene00018471","WBGene00018471",NA
"WBGene00018489",112.919289539713,2.86854995546955,0.70804189448025,4.05138449833574,5.09154585134463e-05,0.000321721772118783,"WBGene00018489","WBGene00018489",NA
"WBGene00018497",34.6365754772253,-5.25170168572627,1.07356493608597,-4.89183421440074,9.99005780880356e-07,1.01339883790794e-05,"WBGene00018497","WBGene00018497",NA
"WBGene00018500",13.2111333578366,-4.48992649032872,1.39153150866909,-3.22660785067169,0.00125267012745155,0.00523367849507894,"WBGene00018500","WBGene00018500",NA
"WBGene00018522",1267.437645494,-1.32632251787717,0.333978349316403,-3.97128293074066,7.14866190184425e-05,0.000434421022802125,"WBGene00018522","WBGene00018522",NA
"WBGene00018525",21.2441131193001,-4.68769071943855,1.09828952817335,-4.26817391879807,1.9707965065894e-05,0.000140561848646119,"WBGene00018525","WBGene00018525",NA
"WBGene00018528",45.0491993976512,-6.28447408460321,1.12810528058682,-5.57082232726907,2.53539783547052e-08,3.69403070972274e-07,"WBGene00018528","WBGene00018528",NA
"WBGene00018530",21.2441131193001,-4.68769071943855,1.09828952817335,-4.26817391879807,1.9707965065894e-05,0.000140561848646119,"WBGene00018530","WBGene00018530",NA
"WBGene00018531",85.404807699283,-4.80337971577633,0.924327364460369,-5.19662178191661,2.02942670448219e-07,2.41319433337471e-06,"WBGene00018531","WBGene00018531",NA
"WBGene00018538",57.1026950182226,-2.11934431038641,0.775042364916369,-2.73448834066651,0.00624773079821329,0.0207526879616227,"WBGene00018538","WBGene00018538",NA
"WBGene00018543",14.3313900701177,2.90703080543104,0.894178264753639,3.25106404395994,0.00114973955045354,0.00486766214295986,"WBGene00018543","WBGene00018543",NA
"WBGene00018547",49.3794528967411,3.49303897360997,0.711604501206916,4.90868026788139,9.16913236616705e-07,9.4215966146388e-06,"WBGene00018547","WBGene00018547",NA
"WBGene00018548",94.4798402971183,-4.9740545165059,1.40324319854262,-3.54468457190588,0.000393083184193281,0.00191883126764842,"WBGene00018548","WBGene00018548",NA
"WBGene00018561",55.6896036512982,2.29032877744518,0.571452234749235,4.00790938975018,6.12586128412884e-05,0.000377457273757922,"WBGene00018561","WBGene00018561",NA
"WBGene00018563",75.6327072116763,-4.62689082357127,0.767906102659571,-6.02533409689866,1.68760648379593e-09,3.06492496478973e-08,"WBGene00018563","WBGene00018563",NA
"WBGene00018566",67.6829006895786,1.41090048672878,0.422475538629948,3.33960278813823,0.000838982963597337,0.00370797263410536,"WBGene00018566","WBGene00018566",NA
